@RELATION user-movie

@ATTRIBUTE user NUMERIC
@ATTRIBUTE item NUMERIC
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE time NUMERIC
@ATTRIBUTE splitLabel STRING


@DATA
311,9,4,884963365,Train
301,523,4,882076146,Test
152,685,5,880149074,Validate
244,172,4,880605665,Test
275,1091,2,875154535,Test
53,281,4,879443288,Test
198,118,2,884206513,Train
244,790,4,880608037,Validate
26,125,4,891371676,Train
151,13,3,879542688,Validate
124,496,1,890286933,Validate
24,191,5,875323003,Train
271,65,3,885849419,Test
307,634,3,879283385,Validate
294,1245,3,877819265,Test
234,241,2,892335042,Validate
25,501,3,885852301,Validate
293,137,3,888904653,Test
201,432,3,884111312,Test
75,240,1,884050661,Test
13,181,5,882140354,Validate
207,68,2,877125350,Validate
2,50,5,888552084,Test
313,566,4,891016220,Train
144,125,4,888104191,Train
188,443,4,875074329,Validate
276,324,4,874786419,Validate
145,974,1,882182634,Train
72,234,4,880037418,Validate
83,385,4,887665549,Validate
181,619,3,878963086,Validate
109,402,4,880581344,Train
207,107,3,876198301,Validate
185,216,4,883526268,Train
14,213,5,890881557,Train
149,319,2,883512658,Train
57,79,5,883698495,Validate
230,963,5,880484370,Train
176,875,4,886047442,Validate
253,97,4,891628501,Validate
284,269,4,885328991,Train
106,526,4,881452685,Test
121,180,3,891388286,Train
62,86,2,879374640,Test
291,418,4,875086920,Test
84,1033,4,883452711,Validate
293,380,2,888907527,Train
207,58,3,875991047,Train
194,187,4,879520813,Test
109,97,3,880578711,Train
283,845,4,879297442,Test
297,275,5,874954260,Validate
181,334,1,878961749,Test
78,255,4,879633745,Test
11,425,4,891904300,Train
308,59,4,887737647,Test
193,1078,4,889126943,Test
297,234,3,875239018,Train
87,585,4,879877008,Validate
250,204,2,878091682,Train
8,50,5,879362124,Validate
186,148,4,891719774,Train
312,692,4,891699426,Train
91,683,3,891438351,Validate
5,454,1,875721432,Train
291,376,3,875086534,Train
175,127,5,877107640,Test
145,737,2,875272833,Validate
7,644,5,891351685,Validate
276,419,5,874792907,Test
83,210,5,880307751,Train
102,524,3,888803537,Train
153,174,1,881371140,Validate
62,302,3,879371909,Validate
49,995,3,888065577,Validate
268,298,3,875742647,Validate
207,554,2,877822854,Validate
313,616,5,891015049,Test
286,44,3,877532173,Validate
279,168,5,875296435,Test
276,474,5,889174904,Validate
62,59,4,879373821,Validate
254,219,1,886475980,Train
83,97,4,880308690,Validate
63,100,5,875747319,Validate
16,178,5,877719333,Train
297,233,2,875239914,Validate
90,945,5,891383866,Validate
85,25,2,879452769,Train
42,98,4,881106711,Validate
303,393,4,879484981,Train
274,50,5,878944679,Train
104,299,3,888442436,Test
94,792,4,885873006,Train
184,98,4,889908539,Test
293,708,3,888907527,Train
248,589,4,884534968,Test
18,950,3,880130764,Validate
217,27,1,889070011,Test
200,892,4,884127082,Validate
201,148,1,884140751,Validate
296,222,5,884196640,Validate
7,662,3,892133739,Validate
196,381,4,881251728,Train
69,427,3,882145465,Test
72,196,4,880036747,Test
256,472,4,882152471,Test
128,182,4,879967225,Train
151,747,3,879524564,Validate
7,171,3,891351287,Validate
286,85,5,877533224,Train
172,220,4,875537441,Train
308,516,4,887736743,Test
190,974,2,891625949,Test
82,756,1,878768741,Validate
308,436,4,887739257,Train
59,235,1,888203658,Test
64,1063,3,889739539,Validate
145,756,2,885557506,Train
220,298,4,881198966,Train
21,324,4,874950889,Validate
285,269,4,890595313,Validate
207,65,3,878104594,Validate
198,658,3,884208173,Test
220,333,3,881197771,Validate
210,70,4,887730589,Train
181,14,1,878962392,Validate
158,128,2,880134296,Train
143,682,3,888407741,Validate
75,237,2,884050309,Validate
199,221,4,883782854,Test
223,1150,2,891549841,Test
297,25,4,874954497,Test
276,78,4,877934828,Test
299,847,4,877877649,Train
293,325,2,888904353,Train
301,138,2,882079446,Test
1,47,4,875072125,Train
164,281,4,889401906,Validate
96,673,4,884402860,Test
291,1016,4,874833827,Train
7,451,5,891353892,Train
233,177,4,877661496,Train
6,517,4,883602212,Validate
202,283,3,879727153,Train
214,117,4,891543241,Train
184,602,4,889909691,Train
277,257,3,879543487,Test
194,212,1,879524216,Test
95,68,4,879196231,Test
25,257,4,885853415,Train
6,23,4,883601365,Train
38,573,1,892433660,Validate
313,436,4,891029877,Test
22,241,3,878888025,Test
262,617,3,879793715,Train
130,569,3,880396494,Test
66,181,5,883601425,Validate
21,948,1,874951054,Validate
181,1332,1,878962278,Test
262,174,3,879791948,Train
206,302,5,888180227,Test
222,22,5,878183285,Test
76,61,4,875028123,Train
151,703,4,879542460,Test
314,28,5,877888346,Validate
13,147,3,882397502,Train
44,258,4,878340824,Train
303,418,4,879483510,Test
16,89,2,877717833,Validate
270,558,5,876954927,Validate
248,117,5,884535433,Test
125,318,5,879454309,Train
138,523,5,879024043,Train
268,386,2,875743978,Test
291,15,5,874833668,Train
234,147,3,892335372,Validate
239,96,5,889178798,Train
15,331,3,879455166,Test
94,155,2,891723807,Validate
136,89,4,882848925,Test
223,423,3,891550684,Validate
82,194,4,878770027,Train
145,355,3,888396967,Validate
280,845,3,891700925,Train
179,339,1,892151366,Validate
178,199,4,882826306,Train
307,949,4,877123315,Train
10,488,5,877888613,Test
116,331,3,876451911,Test
23,258,5,876785704,Train
308,174,4,887736696,Train
185,114,4,883524320,Validate
188,237,3,875073648,Test
118,654,5,875385007,Validate
246,721,4,884921794,Train
234,98,4,892078567,Validate
194,239,3,879522917,Train
94,24,4,885873423,Validate
122,378,4,879270769,Validate
312,100,4,891698613,Test
262,64,5,879793022,Train
154,242,3,879138235,Train
223,763,3,891550067,Train
99,403,4,885680374,Validate
83,43,4,880308690,Validate
130,307,4,877984546,Train
174,402,5,886513729,Validate
256,487,5,882164231,Test
59,177,4,888204349,Validate
161,168,1,891171174,Test
244,53,3,880607489,Test
250,196,4,878091818,Test
43,40,3,883956468,Test
285,150,5,890595636,Train
42,953,2,881108815,Validate
97,670,5,884239744,Test
122,510,4,879270327,Train
61,323,3,891206450,Test
222,106,2,883816184,Train
4,264,3,892004275,Validate
304,259,1,884967253,Train
37,403,5,880915942,Train
49,68,1,888069513,Test
303,1098,4,879467959,Validate
165,372,5,879525987,Train
176,324,5,886047292,Train
3,335,1,889237269,Train
56,869,3,892683895,Test
44,15,4,878341343,Test
190,117,4,891033697,Test
29,189,4,882821942,Validate
94,174,4,885870231,Validate
130,949,3,876251944,Validate
117,181,5,880124648,Test
303,779,1,879543418,Validate
19,435,5,885412840,Validate
194,191,4,879521856,Train
158,24,4,880134261,Test
56,447,4,892679067,Validate
262,223,3,879791816,Validate
181,1334,1,878962240,Test
214,137,4,891543227,Train
92,747,4,875656164,Train
188,96,5,875073128,Train
58,173,5,884305353,Validate
244,154,5,880606385,Validate
134,879,4,891732393,Test
298,625,4,884183406,Test
254,230,4,886472400,Test
230,138,3,880485197,Validate
16,209,5,877722736,Train
151,835,5,879524199,Train
181,1327,1,878963305,Train
145,1248,3,875272195,Train
200,588,5,884128499,Test
248,257,3,884535840,Train
297,432,4,875239658,Train
312,133,5,891699296,Test
151,12,5,879524368,Train
110,568,3,886988449,Train
305,483,5,886323068,Test
141,258,5,884584338,Validate
44,240,4,878346997,Train
186,263,3,879023571,Test
214,213,4,891544414,Validate
233,208,4,880610814,Train
104,287,2,888465347,Train
312,153,2,891699491,Train
1,222,4,878873388,Validate
206,323,1,888179833,Train
230,419,4,880484587,Validate
56,450,3,892679374,Validate
94,651,5,891725332,Validate
205,316,4,888284710,Test
14,174,5,890881294,Validate
268,790,2,876513785,Test
276,1081,3,880913705,Test
83,929,3,880307140,Validate
268,580,3,875309344,Train
222,1041,3,881060155,Test
279,89,4,875306910,Validate
5,424,1,875635807,Validate
112,331,4,884992603,Test
296,429,5,884197330,Validate
18,202,3,880130515,Validate
13,868,5,882139901,Train
87,210,5,879875734,Validate
10,285,5,877889186,Validate
181,328,3,878961227,Test
23,463,4,874785843,Validate
253,746,3,891628630,Train
234,228,3,892079190,Train
299,1047,2,877880041,Validate
66,1,3,883601324,Train
216,174,5,881432488,Validate
290,208,3,880475245,Train
79,1161,2,891271697,Train
264,448,2,886122031,Validate
4,303,5,892002352,Test
144,831,3,888104805,Train
138,517,4,879024279,Train
64,433,2,889740286,Validate
5,1,4,875635748,Train
276,357,5,874787526,Test
62,433,5,879375588,Test
239,475,5,889178689,Test
293,166,3,888905520,Validate
130,234,5,875216932,Validate
264,70,4,886123596,Validate
208,197,5,883108797,Test
24,763,5,875322875,Train
279,1162,3,875314334,Validate
3,245,1,889237247,Test
101,596,3,877136564,Validate
162,1019,4,877636556,Test
223,908,1,891548802,Validate
99,246,3,888469392,Test
239,430,3,889180338,Validate
160,160,5,876862078,Validate
172,580,4,875538028,Train
303,1160,2,879544629,Test
54,676,5,880935294,Test
44,507,3,878347392,Train
210,97,5,887736454,Train
164,930,4,889402340,Test
299,240,2,877878414,Validate
28,217,3,881961671,Test
305,79,3,886324276,Train
18,729,3,880131236,Validate
82,343,1,884713755,Validate
109,1012,4,880564570,Test
207,25,4,876079113,Validate
92,1209,1,875660468,Test
109,1,4,880563619,Test
15,222,3,879455730,Test
58,709,5,884304812,Train
303,693,4,879466771,Train
152,111,5,880148782,Test
194,160,2,879551380,Test
92,241,3,875655961,Validate
77,91,3,884752924,Validate
244,662,3,880606533,Test
177,321,2,880130481,Test
131,221,3,883681561,Test
197,302,3,891409070,Validate
227,50,4,879035347,Validate
85,282,3,879829618,Validate
295,72,4,879518714,Train
181,1,3,878962392,Validate
277,255,4,879544145,Test
279,96,4,875310606,Validate
1,253,5,874965970,Validate
18,182,4,880130640,Test
276,568,4,882659211,Test
87,177,5,879875940,Validate
177,69,1,880131088,Train
213,13,4,878955139,Train
125,134,5,879454532,Train
128,739,4,879969349,Test
291,428,5,874871766,Validate
25,208,4,885852337,Train
288,272,5,889225463,Validate
207,1350,2,877878772,Train
271,56,3,885848559,Train
5,363,3,875635225,Train
274,748,5,878944406,Validate
70,419,5,884065035,Test
311,559,2,884366187,Test
151,919,5,879524368,Validate
199,268,5,883782509,Test
201,209,3,884112801,Validate
99,274,1,885679157,Test
11,740,4,891903067,Test
59,77,4,888206254,Test
184,277,3,889907971,Validate
222,88,4,878183336,Test
38,161,5,892432062,Train
59,418,2,888205188,Validate
104,300,3,888442275,Test
298,1346,3,884126061,Train
180,1119,3,877128156,Test
7,674,2,891352659,Validate
121,14,5,891390014,Test
268,1041,1,875743735,Validate
252,277,4,891456797,Train
303,411,4,879483802,Train
210,527,5,887736232,Validate
234,648,3,892826760,Train
312,573,5,891712535,Validate
308,215,3,887737483,Test
234,1397,4,892334976,Test
75,546,3,884050422,Test
117,15,5,880125887,Train
246,239,3,884921380,Validate
64,516,5,889737376,Train
85,187,5,879454235,Train
239,81,3,889179808,Test
59,54,4,888205921,Validate
256,220,3,882151690,Validate
216,196,5,880245145,Test
203,282,1,880434919,Test
13,195,3,881515296,Validate
144,153,5,888105823,Test
100,268,3,891374982,Test
210,274,5,887730676,Validate
94,471,4,891721642,Validate
13,807,1,886304229,Test
125,657,3,892836422,Train
65,1142,4,879217349,Train
1,113,5,878542738,Validate
76,175,4,875028853,Train
294,508,4,877819532,Test
263,1451,4,891299949,Validate
294,930,3,889242704,Validate
121,117,1,891388600,Validate
85,13,3,879452866,Test
303,426,3,879542535,Validate
212,180,1,879303974,Validate
6,492,5,883601089,Train
181,240,1,878963122,Test
279,746,5,875310233,Test
303,1109,4,879467936,Test
184,191,4,889908716,Validate
310,116,5,879436104,Test
313,22,3,891014870,Test
314,1150,4,877887002,Validate
13,121,5,882397503,Test
43,5,4,875981421,Train
58,214,2,884305296,Test
215,164,3,891436633,Train
62,288,2,879371909,Train
280,127,5,891702544,Validate
161,898,3,891170191,Test
11,723,5,891904637,Test
94,218,3,891721851,Validate
35,243,2,875459046,Train
311,566,4,884366112,Test
48,680,3,879434330,Train
85,604,4,882995132,Train
288,527,3,886373565,Validate
184,514,5,889908497,Validate
151,929,3,879543457,Validate
90,690,4,891383319,Test
11,38,3,891905936,Test
104,1016,1,888466002,Test
106,582,4,881451199,Train
181,1010,1,878962774,Train
37,117,4,880915674,Validate
276,845,4,874786807,Test
22,258,5,878886261,Validate
70,82,4,884068075,Validate
5,98,3,875720691,Train
308,95,4,887737130,Validate
60,208,5,883326028,Test
270,778,5,876955711,Test
243,208,4,879989134,Train
92,540,2,875813197,Train
81,280,4,876534214,Test
293,412,1,888905377,Test
200,478,5,884128788,Test
13,308,3,881514726,Validate
56,184,4,892679088,Validate
116,250,4,876452606,Validate
295,172,4,879516986,Train
63,1007,5,875747368,Validate
295,235,4,879517943,Validate
104,1010,1,888465554,Test
156,641,5,888185677,Test
269,1165,1,891446904,Train
160,430,5,876861799,Train
237,191,4,879376773,Test
287,252,1,875334361,Validate
290,132,3,880473993,Validate
45,109,5,881012356,Validate
224,678,3,888082277,Validate
145,764,2,888398257,Validate
277,1011,3,879543697,Test
65,100,3,879217558,Validate
272,1101,5,879454977,Train
116,255,3,876452524,Test
184,86,5,889908694,Train
285,151,5,890595636,Validate
222,148,2,881061164,Train
72,28,4,880036824,Train
271,187,5,885848343,Validate
94,211,5,891721142,Train
246,425,5,884921918,Train
115,8,5,881171982,Train
176,327,3,886047176,Test
13,396,3,882141727,Validate
129,331,2,883244737,Train
257,1260,2,880496892,Test
95,1,5,879197329,Train
147,904,5,885594015,Train
151,58,4,879524849,Train
184,660,3,889909962,Test
311,386,3,884365747,Train
105,268,4,889214268,Validate
158,510,3,880134296,Validate
34,312,4,888602742,Train
72,427,5,880037702,Train
263,416,5,891299697,Validate
94,1048,4,891722678,Train
200,291,3,891825292,Test
45,118,4,881014550,Validate
279,144,4,880850073,Test
145,22,5,875273021,Validate
71,89,5,880864462,Test
182,69,5,876435435,Train
193,627,4,889126972,Validate
214,302,4,892668197,Train
151,485,5,879525002,Validate
102,322,3,883277645,Test
234,571,2,892318158,Test
249,930,2,879640585,Validate
195,328,4,884420059,Test
109,258,5,880562908,Train
222,552,2,878184596,Train
282,288,4,879949367,Validate
117,758,2,881011217,Validate
23,381,4,874787350,Train
112,327,1,884992535,Test
303,145,1,879543573,Test
252,300,4,891448664,Validate
151,372,5,879524819,Train
282,327,5,879949417,Train
304,237,5,884968415,Validate
290,568,3,880474716,Validate
64,160,4,889739288,Validate
28,79,4,881961003,Test
168,1278,3,884287560,Train
265,471,4,875320302,Train
18,113,5,880129628,Train
83,82,5,887665423,Test
90,499,5,891383866,Validate
234,1186,4,892335707,Validate
87,196,5,879877681,Train
26,685,3,891371676,Validate
150,129,4,878746946,Validate
161,98,4,891171357,Validate
70,210,4,884065854,Validate
51,182,3,883498790,Validate
222,1057,4,881061370,Train
92,176,5,875652981,Validate
204,216,4,892513864,Train
164,685,5,889402160,Validate
57,682,3,883696824,Test
184,207,4,889908903,Train
60,403,3,883327087,Validate
92,180,5,875653016,Train
43,204,4,883956122,Validate
222,1042,4,878184514,Test
197,300,4,891409422,Train
92,790,3,875907618,Train
294,282,3,877821796,Train
201,747,2,884113635,Validate
201,215,2,884140382,Test
193,410,3,889127633,Validate
271,705,4,885849052,Validate
214,693,3,891544414,Validate
73,657,5,888625422,Validate
90,187,4,891383561,Test
315,273,3,879821349,Train
48,309,3,879434132,Train
255,472,1,883216958,Train
270,671,4,876956360,Test
66,7,3,883601355,Validate
6,478,4,883602762,Train
101,222,3,877136243,Validate
207,1046,4,875509787,Test
144,182,3,888105743,Test
85,83,4,886282959,Test
102,625,3,883748418,Validate
158,770,5,880134477,Test
297,588,4,875238579,Test
90,507,5,891383987,Test
271,482,5,885848519,Validate
130,901,1,884624044,Validate
178,276,3,882823978,Validate
90,245,3,891382612,Validate
181,1094,1,878963086,Train
311,143,3,884364812,Train
267,17,4,878971773,Test
201,51,2,884140751,Validate
194,647,4,879521531,Train
59,387,3,888206562,Train
1,227,4,876892946,Train
116,751,3,890131577,Test
170,292,5,884103732,Test
110,578,3,886988536,Train
60,1021,5,883326185,Test
287,347,4,888177040,Validate
197,55,3,891409982,Test
38,679,5,892432062,Train
195,1014,4,879673925,Train
279,227,4,889326161,Validate
84,748,4,883449530,Validate
31,886,2,881547877,Test
316,98,5,880853743,Train
25,25,5,885853415,Train
168,274,4,884287865,Train
103,24,4,880415847,Test
299,588,4,877880852,Test
194,478,3,879521329,Validate
287,294,5,875333873,Train
234,582,4,892334883,Test
279,1048,1,886015533,Validate
87,9,4,879877931,Train
181,408,1,878962550,Validate
279,1151,2,875744584,Validate
49,47,5,888068715,Test
296,855,5,884197352,Validate
44,95,4,878347569,Train
92,216,3,875653867,Train
135,39,3,879857931,Train
13,66,3,882141485,Train
262,386,3,879795512,Test
7,676,3,891354499,Validate
116,942,3,876454090,Test
318,474,4,884495742,Train
141,826,2,884585437,Test
269,13,4,891446662,Test
222,1044,4,881060578,Train
82,455,4,876311319,Train
279,254,3,879572960,Train
42,685,4,881105972,Train
145,1245,5,875271397,Test
184,161,2,889909640,Validate
49,625,3,888067031,Test
177,243,1,882142141,Train
313,99,4,891014029,Train
32,290,3,883717913,Test
308,848,4,887736925,Train
145,448,5,877343121,Train
130,542,3,875801778,Validate
130,806,3,875217096,Validate
165,288,2,879525673,Validate
249,255,3,879571752,Validate
49,581,3,888068143,Train
195,300,3,890588925,Validate
118,475,5,875384793,Test
130,316,4,888211794,Train
104,293,3,888465166,Validate
201,1229,3,884140307,Validate
142,82,4,888640356,Train
119,718,5,874774956,Validate
303,94,3,879485318,Validate
99,50,5,885679998,Test
306,14,5,876503995,Train
92,709,2,875654590,Test
227,295,5,879035387,Validate
3,337,1,889236983,Test
94,820,1,891723186,Test
59,1107,4,888206254,Train
30,539,3,885941454,Validate
262,821,3,879794887,Validate
6,508,3,883599530,Validate
311,716,4,884365718,Validate
268,364,3,875743979,Validate
262,553,4,879795122,Train
214,275,3,891542968,Train
16,56,5,877719863,Train
262,293,2,879790906,Train
293,132,4,888905481,Train
62,132,5,879375022,Train
94,346,4,891725410,Train
13,59,4,882140425,Train
240,313,5,885775604,Test
102,161,2,888801876,Test
83,301,2,891181430,Test
291,7,5,874834481,Test
312,28,4,891698300,Validate
31,484,5,881548030,Validate
291,70,4,874868146,Validate
56,172,5,892737191,Train
109,588,4,880578388,Validate
110,1246,2,886989613,Train
59,429,4,888204597,Test
246,1218,3,884922801,Train
65,196,5,879216637,Test
24,367,2,875323241,Test
92,115,3,875654125,Test
308,741,4,887739863,Train
301,660,4,882076782,Test
214,1129,4,892668249,Validate
158,241,4,880134445,Validate
269,674,2,891451754,Test
308,493,3,887737293,Train
32,151,3,883717850,Test
